date,description,amount,label,source
2024-05-08,restaurant kfc food delivery 134794,55.48,dining,simulated_bank_transactions_uk
2024-07-30,Bacs Card Pmt Kfc Cafe 802125,117.34,dining,simulated_bank_transactions_uk
2023-05-09,contactless waitrose chicken 652053,44.75,groceries,simulated_bank_transactions_uk
2023-11-23,CARD PMT KFC FAST FOOD 413143,51.78,dining,simulated_bank_transactions_uk
2024-12-13,CARD PAYMENT SAINSBURYS RICE 998786,103.07,groceries,simulated_bank_transactions_uk
2023-02-02,Contactless Tesco Vegetables 807128,101.52,groceries,simulated_bank_transactions_uk
2024-04-15,rent payment rent 499351,2044.89,housing,simulated_bank_transactions_uk
2023-07-12,Pos Asda Chicken 728133,105.54,groceries,simulated_bank_transactions_uk
2023-12-27,UTILITY BILL OCTOPUS ENERGY 503095,130.92,utilities,simulated_bank_transactions_uk
2023-09-20,Pos/Purchase/Amazon/Misc/Expense 295804,220.87,other,simulated_bank_transactions_uk
2024-01-22,Contactless Asda Bread 677232,84.35,groceries,simulated_bank_transactions_uk
2024-06-17,Rent Pmt Landlord 441019,2163.54,housing,simulated_bank_transactions_uk
2024-08-09,Transport Bp B,4.29,transportation,simulated_bank_transactions_uk
2024-08-16,bacs/subscription/spotify,35.73,subscriptions,simulated_bank_transactions_uk
2023-04-19,Food Delivery Nando's Food Delivery 565828,46.23,dining,simulated_bank_transactions_uk
2023-05-30,card/payment/tesco/bread 974112,8.05,groceries,simulated_bank_transactions_uk
2023-09-24,VISA BACS LANDLORD RENT 158492,1569.16,housing,simulated_bank_transactions_uk
2024-08-21,Restaurant/Just/Eat/Food/Delivery 905798,48.15,dining,simulated_bank_transactions_uk
2024-06-21,POS ICELAND MILK 115615,25.83,groceries,simulated_bank_transactions_uk
2024-10-17,VISA*CARD*PMT*PUREGYM,26.37,subscriptions,simulated_bank_transactions_uk
2023-06-09,pos food delivery greggs restaurant 278070,38.19,dining,simulated_bank_transactions_uk
2024-04-04,Direct Debit Google *services 785758,14.06,subscriptions,simulated_bank_transactions_uk
2023-11-11,Online Purchase Currys Pharmacy,54.9,other,simulated_bank_transactions_uk
2023-11-29,Card Pmt Amazon P,8.13,subscriptions,simulated_bank_transactions_uk
2023-11-03,Bacs-Restaurant-Pret-Restaurant 552765,137.54,dining,simulated_bank_transactions_uk
2023-04-05,TRANSPORT TRAINLINE FUEL 291594,9.34,transportation,simulated_bank_transactions_uk
2024-12-04,Bacs-Mortgage-Payment-Letting-Agent 719175,1093.75,housing,simulated_bank_transactions_uk
2023-12-09,POS ICELAND EGGS,63.87,groceries,simulated_bank_transactions_uk
2023-06-16,BACS MORTGAGE PAYMENT LETTING AGENT,1295.15,housing,simulated_bank_transactions_uk
2023-08-25,Visa Contactless Tesco Eggs 410679,192.5,groceries,simulated_bank_transactions_uk
2024-09-29,Direct Debit Bt,211.37,utilities,simulated_bank_transactions_uk
2023-09-13,food delivery mcdonalds fast food,27.33,dining,simulated_bank_transactions_uk
2023-03-27,Card Pmt Pret Restaurant 614576,80.98,dining,simulated_bank_transactions_uk
2023-08-23,visa subscription puregym 487800,31.32,subscriptions,simulated_bank_transactions_uk
2024-10-01,Bill Pmt Ee 344137,239.57,utilities,simulated_bank_transactions_uk
2023-02-20,MORTGAGE PAYMENT LETTING AGENT 384357,1382.04,housing,simulated_bank_transactions_uk
2023-09-13,MASTERCARD RESTAURANT GREGGS RESTAURANT 752618,69.65,dining,simulated_bank_transactions_uk
2023-03-20,Rent Payment Letting Agent 154082,1972.51,housing,simulated_bank_transactions_uk
2023-07-14,Contactless Morrisons Vegetables 333951,26.13,groceries,simulated_bank_transactions_uk
2023-03-29,bill pmt severn trent,86.04,utilities,simulated_bank_transactions_uk
2023-06-19,RESTAURANT STARBUCKS RESTAURAN,146.46,dining,simulated_bank_transactions_uk
2024-02-13,UTILITY BILL VODAFONE,139.59,utilities,simulated_bank_transactions_uk
2023-12-12,card pos sainsburys milk 204880,181.56,groceries,simulated_bank_transactions_uk
2023-12-10,Transport National Rail Uber Ride 949909,74.97,transportation,simulated_bank_transactions_uk
2023-07-21,FPS/BILL/PMT/VODAFONE 515593,76.31,utilities,simulated_bank_transactions_uk
2023-01-13,DIRECT DEBIT TRANSPORT TFL BUS PASS,102.85,transportation,simulated_bank_transactions_uk
2024-09-03,POS TESCO VEGETABLES 869523,196.2,groceries,simulated_bank_transactions_uk
2024-03-17,subscription apple.com/bill 962151,17.48,subscriptions,simulated_bank_transactions_uk
2024-03-25,Card Pmt Greggs Food Delivery 986719,90.55,dining,simulated_bank_transactions_uk
2024-04-29,Food Delivery Just Eat Restaurant 660100,108.38,dining,simulated_bank_transactions_uk
2023-12-04,FUEL BOLT CAR MAINTENANCE,10.22,transportation,simulated_bank_transactions_uk
2023-06-24,Card Pmt Aldi Chicken 834078,120.57,groceries,simulated_bank_transactions_uk
2023-04-16,Pos Card Pmt Iceland Bread 512822,130.41,groceries,simulated_bank_transactions_uk
2024-09-14,restaurant kfc fast food 163002,93.42,dining,simulated_bank_transactions_uk
2023-10-19,Utility Bill Scottishpower 41,93.2,utilities,simulated_bank_transactions_uk
2024-06-09,pos asda bread 800965,47.2,groceries,simulated_bank_transactions_uk
2024-08-18,Online/Purchase/Currys/Gift 955645,225.62,other,simulated_bank_transactions_uk
2023-06-22,POS TESCO BREAD 48418,60.48,groceries,simulated_bank_transactions_uk
2023-05-04,Card Transport Esso Train Ticket,2.79,transportation,simulated_bank_transactions_uk
2023-11-06,Subscription Gym Group 493014,8.43,subscriptions,simulated_bank_transactions_uk
2024-06-02,Rent Payment Rent,730.04,housing,simulated_bank_transactions_uk
2024-05-30,Food/Delivery/Mcdonalds/Food/Delivery 294289,72.56,dining,simulated_bank_transactions_uk
2024-01-08,card payment bp car maintenance 799005,55.96,transportation,simulated_bank_transactions_uk
2023-05-31,card payment costa restaurant 755931,112.11,dining,simulated_bank_transactions_uk
2024-11-08,Card/Pmt/Uber/Car/Maintenance,19.2,transportation,simulated_bank_transactions_uk
2023-04-15,utility bill e.on,248.11,utilities,simulated_bank_transactions_uk
2024-12-11,Bacs Landlord Rent 901799,2132.72,housing,simulated_bank_transactions_uk
2023-11-17,direct debit card payment deliveroo restaurant 44232,159.4,dining,simulated_bank_transactions_uk
2024-07-27,Card/Pmt/Iceland/Eggs 154232,145.27,groceries,simulated_bank_transactions_uk
2023-03-05,card/payment/kfc/restaurant 635025,20.25,dining,simulated_bank_transactions_uk
2024-01-03,CARD/PAYMENT/TFL/TRAIN/TICKET,32.05,transportation,simulated_bank_transactions_uk
2023-08-30,Card Pmt Uber Car Maintenance,107.92,transportation,simulated_bank_transactions_uk
2023-01-13,direct debit ee 396719,83.92,utilities,simulated_bank_transactions_uk
2023-09-15,restaurant nando's fast food,141.62,dining,simulated_bank_transactions_uk
2023-03-25,UTILITY BILL BRITISH GA,137.0,utilities,simulated_bank_transactions_uk
2023-05-23,Contactless Food Delivery Costa Fast Food 832386,6.55,dining,simulated_bank_transactions_uk
2024-07-03,Direct-Debit-Bill-Pmt-E.on,62.35,utilities,simulated_bank_transactions_uk
2024-04-30,Transport Bp Uber Ride 710174,114.27,transportation,simulated_bank_transactions_uk
2024-09-25,Direct Debit Bt,206.6,utilities,simulated_bank_transactions_uk
2024-10-11,Mortgage Payment Landlord 32124,1660.31,housing,simulated_bank_transactions_uk
2024-07-02,rent-payment-mortgage 492081,1564.57,housing,simulated_bank_transactions_uk
2024-04-26,Card*Pmt*Esso*Fuel 214635,99.75,transportation,simulated_bank_transactions_uk
2024-05-26,direct debit o2 90,189.69,utilities,simulated_bank_transactions_uk
2024-04-04,transport shell train ticket 73688,12.36,transportation,simulated_bank_transactions_uk
2024-12-05,FOOD DELIVERY JUST EAT FAST FOOD,127.99,dining,simulated_bank_transactions_uk
2024-12-16,FPS POS ASDA RICE 628471,167.35,groceries,simulated_bank_transactions_uk
2023-01-20,CONTACTLESS-POS-ASDA-VEGETABLES 845039,171.62,groceries,simulated_bank_transactions_uk
2023-05-29,Card/Restaurant/Pret/Cafe,154.81,dining,simulated_bank_transactions_uk
2023-05-21,DIRECT-DEBIT-BRITISH-GAS 271267,214.02,utilities,simulated_bank_transactions_uk
2023-10-24,direct*debit*severn*trent 355071,126.58,utilities,simulated_bank_transactions_uk
2024-11-13,RENT/PMT/RENT,1804.66,housing,simulated_bank_transactions_uk
2024-08-30,Sto Pos Purchase Boots Electronics 209813,168.72,other,simulated_bank_transactions_uk
2024-12-27,card pos asda fruit,151.73,groceries,simulated_bank_transactions_uk
2023-08-13,Card Payment Mcdonalds Food Delivery,113.39,dining,simulated_bank_transactions_uk
2023-06-23,food delivery starbucks restaurant 547631,129.77,dining,simulated_bank_transactions_uk
2024-01-26,Subscription Spotify 8822,27.64,subscriptions,simulated_bank_transactions_uk
2024-04-15,Card Pmt Mcdonalds Fast Food,125.45,dining,simulated_bank_transactions_uk
2024-05-04,FUEL NATIONAL RAIL FUEL 759964,73.2,transportation,simulated_bank_transactions_uk
2023-10-08,BACS-MORTGAGE-RENT 135722,2073.85,housing,simulated_bank_transactions_uk
2024-04-12,Bacs/Pos/Morrisons/Rice 592760,73.69,groceries,simulated_bank_transactions_uk
2024-09-20,DIRECT DEBIT NETFLIX,7.24,subscriptions,simulated_bank_transactions_uk
2023-03-24,pos food delivery pret fast food 999042,15.97,dining,simulated_bank_transactions_uk
2024-10-28,CARD*RESTAURANT*UBER*EATS*FAST*FOOD 285644,109.54,dining,simulated_bank_transactions_uk
2024-04-23,MASTERCARD*POS*LIDL*RICE,65.93,groceries,simulated_bank_transactions_uk
2024-04-25,RESTAURANT PRET FOOD DELIVERY,6.06,dining,simulated_bank_transactions_uk
2024-01-19,online purchase ebay online purchase 494027,125.42,other,simulated_bank_transactions_uk
2024-11-05,POS/SAINSBURYS/CHICKEN 971428,115.44,groceries,simulated_bank_transactions_uk
2023-12-21,CARD PMT STARBUCKS CAFE 980484,35.66,dining,simulated_bank_transactions_uk
2024-02-29,Fuel/Shell/Car/Maintenance,59.43,transportation,simulated_bank_transactions_uk
2023-01-12,pos tesco bread,51.35,groceries,simulated_bank_transactions_uk
2024-09-17,fps direct debit disney+ 718940,18.69,subscriptions,simulated_bank_transactions_uk
2024-01-03,Subscription Amazon Prime 496445,26.65,subscriptions,simulated_bank_transactions_uk
2024-01-15,bill pmt ee 195109,63.28,utilities,simulated_bank_transactions_uk
2023-07-13,Fps/Restaurant/Greggs/Food/Delivery 108813,20.63,dining,simulated_bank_transactions_uk
2023-12-26,food delivery mcdonalds food d,99.91,dining,simulated_bank_transactions_uk
2024-11-06,MASTERCARD UTILITY BILL VODAFONE 634334,122.17,utilities,simulated_bank_transactions_uk
2024-12-21,FOOD DELIVERY JUST EAT RESTAURANT,147.71,dining,simulated_bank_transactions_uk
2024-02-25,mastercard bacs landlord rent 679184,690.16,housing,simulated_bank_transactions_uk
2023-08-24,Visa Fuel Bolt Bus Pass 100944,16.8,transportation,simulated_bank_transactions_uk
2023-12-31,POS*PURCHASE*ARGOS*GIFT 600839,59.66,other,simulated_bank_transactions_uk
2023-12-10,Food/Delivery/Costa/Restaurant 637186,151.13,dining,simulated_bank_transactions_uk
2023-09-01,Card Payment Nando's Food Delivery,15.06,dining,simulated_bank_transactions_uk
2023-09-25,Fuel Bp Train Ticket 404772,21.41,transportation,simulated_bank_transactions_uk
2024-04-22,Card-Payment-Lidl-Cereal,169.44,groceries,simulated_bank_transactions_uk
2023-07-23,Pos-Bacs-Rent-Rent 570139,2189.22,housing,simulated_bank_transactions_uk
2024-10-10,Bacs Letting Agent Rent 388744,917.36,housing,simulated_bank_transactions_uk
2023-03-24,DIRECT DEBIT GYM GROUP 700318,9.74,subscriptions,simulated_bank_transactions_uk
2024-10-31,Card/Pmt/Shell/Car/Maintenance 369125,114.61,transportation,simulated_bank_transactions_uk
2023-11-11,CARD PMT KFC FAST FOOD 440328,59.76,dining,simulated_bank_transactions_uk
2023-05-03,Card Card Pmt Kfc Food,140.99,dining,simulated_bank_transactions_uk
2023-11-21,POS LIDL EGGS,91.04,groceries,simulated_bank_transactions_uk
2024-05-24,mortgage payment rent,1028.46,housing,simulated_bank_transactions_uk
2023-11-10,RENT*PMT*LANDLORD 46907,759.01,housing,simulated_bank_transactions_uk
2023-04-18,Food*Delivery*Deliveroo*Fast*Food 118108,41.98,dining,simulated_bank_transactions_uk
2023-06-15,Rent Payment Letting Agent,1431.0,housing,simulated_bank_transactions_uk
2023-12-09,Online Purchase Superdrug Online Purchase 322226,204.65,other,simulated_bank_transactions_uk
2024-11-20,SO*DIRECT*DEBIT*DISNEY+,40.43,subscriptions,simulated_bank_transactions_uk
2024-06-29,direct debit puregym,13.63,subscriptions,simulated_bank_transactions_uk
2024-03-03,Bacs Contactless Iceland Milk,52.47,groceries,simulated_bank_transactions_uk
2024-11-24,card*bill*payment*severn*trent 476839,193.09,utilities,simulated_bank_transactions_uk
2024-05-27,Card-Pmt-Morrisons-Milk 727728,30.15,groceries,simulated_bank_transactions_uk
2023-01-25,CARD*PMT*WAITROSE*BREAD,142.75,groceries,simulated_bank_transactions_uk
2024-06-14,Fuel Shell Fuel 366793,8.28,transportation,simulated_bank_transactions_uk
2024-10-11,Bill Pmt Bt 423499,39.73,utilities,simulated_bank_transactions_uk
2024-10-09,Card*Pmt*Kfc*Cafe,104.44,dining,simulated_bank_transactions_uk
2024-09-13,Contactless Aldi Bread 13918,59.9,groceries,simulated_bank_transactions_uk
2023-05-12,Restaurant Just Eat Restaurant,37.49,dining,simulated_bank_transactions_uk
2023-11-15,online purchase boots pharmacy 891201,49.36,other,simulated_bank_transactions_uk
2023-07-29,food/delivery/mcdonalds/food/delivery 934124,38.02,dining,simulated_bank_transactions_uk
2024-02-26,Bill Payment Ee 588090,49.55,utilities,simulated_bank_transactions_uk
2023-10-29,Utility Bill British Gas 110162,214.13,utilities,simulated_bank_transactions_uk
2024-10-06,Mastercard Subscription Disney+ 23983,6.69,subscriptions,simulated_bank_transactions_uk
2023-12-11,BACS BILL PAYMENT THAMES WATER,53.66,utilities,simulated_bank_transactions_uk
2023-05-17,Card/Utility/Bill/British/Gas 854175,159.24,utilities,simulated_bank_transactions_uk
2023-05-31,card pmt tesco cereal,153.17,groceries,simulated_bank_transactions_uk
2024-09-03,Card*Payment*Just*Eat*Fast*Food 182122,110.25,dining,simulated_bank_transactions_uk
2024-12-10,pos*purchase*boots*gift 181660,189.49,other,simulated_bank_transactions_uk
2023-03-20,fuel tfl uber ride 7379,69.5,transportation,simulated_bank_transactions_uk
2024-04-09,Food Delivery Nando's Cafe,115.87,dining,simulated_bank_transactions_uk
2024-01-15,Fuel Bolt Fuel 549182,103.51,transportation,simulated_bank_transactions_uk
2024-04-20,Bacs/Letting/Agent/Rent,1425.16,housing,simulated_bank_transactions_uk
2024-09-13,card payment just eat fast food 423878,127.42,dining,simulated_bank_transactions_uk
2023-08-17,so/transport/esso/car/maintenance 278775,135.99,transportation,simulated_bank_transactions_uk
2024-06-02,RESTAURANT JUST EAT FAST FOOD 204266,11.47,dining,simulated_bank_transactions_uk
2023-04-30,Fuel Bp Uber Ride,39.94,transportation,simulated_bank_transactions_uk
2024-05-28,restaurant uber eats food delivery,57.95,dining,simulated_bank_transactions_uk
2023-03-28,fuel national rail car maintenance 242257,113.57,transportation,simulated_bank_transactions_uk
2023-08-17,restaurant mcdonalds cafe 835616,133.39,dining,simulated_bank_transactions_uk
2024-12-03,DIRECT DEBIT OCTOPUS ENERGY,155.55,utilities,simulated_bank_transactions_uk
2024-11-24,CONTACTLESS MORRISONS FRUIT 340887,156.88,groceries,simulated_bank_transactions_uk
2024-05-11,POS ALDI BREAD 76809,72.83,groceries,simulated_bank_transactions_uk
2023-07-17,DIRECT DEBIT GYM GROUP 321984,17.59,subscriptions,simulated_bank_transactions_uk
2024-07-06,rent pmt rent 821946,1839.21,housing,simulated_bank_transactions_uk
2023-05-24,visa food delivery kfc fast food,107.56,dining,simulated_bank_transactions_uk
2024-09-07,Card Payment Asda Chicken 249484,166.31,groceries,simulated_bank_transactions_uk
2024-04-03,Mastercard Pos Waitrose Rice 690763,118.79,groceries,simulated_bank_transactions_uk
2024-02-25,POS WAITROSE VEGETABLES 829603,54.07,groceries,simulated_bank_transactions_uk
2024-04-12,CARD PAYMENT ASDA VEGETABLES 325522,170.25,groceries,simulated_bank_transactions_uk
2024-10-12,Contactless Card Pmt Morrisons Milk 956457,149.08,groceries,simulated_bank_transactions_uk
2024-07-26,So Card Payment Asda Vegetables 873738,43.46,groceries,simulated_bank_transactions_uk
2023-12-21,Restaurant Starbucks Fast Food,13.55,dining,simulated_bank_transactions_uk
2023-08-13,UTILITY BILL SEVERN TRENT 505169,193.96,utilities,simulated_bank_transactions_uk
2023-02-06,CARD PAYMENT KFC FOOD DELIVERY 174301,48.77,dining,simulated_bank_transactions_uk
2024-11-24,Contactless Fuel Shell Car Maintenance 761529,99.73,transportation,simulated_bank_transactions_uk
2024-05-30,TRANSPORT BOLT FUEL 732306,98.4,transportation,simulated_bank_transactions_uk
2024-08-24,BACS RENT RENT,2156.67,housing,simulated_bank_transactions_uk
2023-05-19,MORTGAGE PAYMENT RENT,1648.73,housing,simulated_bank_transactions_uk
2023-02-02,Pos Purchase Hmrc Online Purchase 773738,191.28,other,simulated_bank_transactions_uk
2024-11-26,Card-Pmt-Deliveroo-Cafe 183038,125.84,dining,simulated_bank_transactions_uk
2024-09-25,RESTAURANT COSTA FOOD DELIVERY 504911,8.36,dining,simulated_bank_transactions_uk
2023-06-27,BILL PMT E.ON 652881,256.98,utilities,simulated_bank_transactions_uk
2024-01-11,Bill/Pmt/Bt 127896,186.7,utilities,simulated_bank_transactions_uk
2023-10-14,food delivery pret restaurant 5980,143.34,dining,simulated_bank_transactions_uk
2023-11-15,Direct Debit Contactless Sainsburys Milk 420905,190.75,groceries,simulated_bank_transactions_uk
2024-06-18,Restaurant Greggs Cafe,79.94,dining,simulated_bank_transactions_uk
2024-03-19,FUEL NATIONAL RAIL BUS PASS 196630,22.55,transportation,simulated_bank_transactions_uk
2024-05-24,CARD PAYMENT ASDA CHICKEN 976994,63.62,groceries,simulated_bank_transactions_uk
2024-02-29,POS ALDI CHICKEN 444126,114.78,groceries,simulated_bank_transactions_uk
2023-05-01,fuel esso uber ride,113.12,transportation,simulated_bank_transactions_uk
2023-08-25,CARD/PMT/TRAINLINE/FUEL 581499,109.45,transportation,simulated_bank_transactions_uk
2023-02-18,POS WAITROSE VEGETABLES 4,95.33,groceries,simulated_bank_transactions_uk
2023-01-30,SO RESTAURANT STARBUCKS FOOD DELIVERY 430549,39.74,dining,simulated_bank_transactions_uk
2024-01-21,Fps Card Pmt National Rail Train Ticket,44.5,transportation,simulated_bank_transactions_uk
2023-09-20,FOOD DELIVERY JUST EAT CAFE,106.88,dining,simulated_bank_transactions_uk
2024-10-16,RESTAURANT-PRET-RESTAURANT 611690,121.99,dining,simulated_bank_transactions_uk
2023-08-22,visa card pmt gym group 508182,36.72,subscriptions,simulated_bank_transactions_uk
2024-03-28,Pos Transport National Rail Uber Ride 222264,112.79,transportation,simulated_bank_transactions_uk
2024-08-10,Fps Food Delivery Uber Eats Fast Food,45.47,dining,simulated_bank_transactions_uk
2024-06-24,CARD PAYMENT ICELAND,9.35,groceries,simulated_bank_transactions_uk
2024-06-07,visa contactless iceland rice 202783,16.54,groceries,simulated_bank_transactions_uk
2023-09-11,Card Pmt Trainline Bus Pass 660639,35.82,transportation,simulated_bank_transactions_uk
2024-12-06,CONTACTLESS SAINSBURYS CHICKEN 694027,184.85,groceries,simulated_bank_transactions_uk
2023-05-08,Bill*Payment*Bt 809,47.77,utilities,simulated_bank_transactions_uk
2024-05-01,Pos/Card/Pmt/Aldi/Vegetables 298357,120.96,groceries,simulated_bank_transactions_uk
2024-04-16,contactless aldi rice 81307,57.89,groceries,simulated_bank_transactions_uk
2024-01-26,Bill Payment Octopus Energy,108.21,utilities,simulated_bank_transactions_uk
2024-12-06,direct debit amazon prime 54089,16.14,subscriptions,simulated_bank_transactions_uk
2023-04-04,UTILITY*BILL*BRITISH*GAS 673927,57.45,utilities,simulated_bank_transactions_uk
2023-05-07,MORTGAGE PAYMENT LANDLORD 31334,890.0,housing,simulated_bank_transactions_uk
2024-10-14,Contactless Card Payment Lidl Vegetables 777688,55.28,groceries,simulated_bank_transactions_uk
2023-01-29,card payment waitrose milk 84525,129.82,groceries,simulated_bank_transactions_uk
2024-02-16,UTILITY*BILL*BT 81708,49.08,utilities,simulated_bank_transactions_uk
2023-02-03,Card-Pmt-Deliveroo-Fast-Food,13.18,dining,simulated_bank_transactions_uk
2024-11-22,BILL/PMT/BRITISH/GAS,66.49,utilities,simulated_bank_transactions_uk
2024-03-10,bill pmt ee 779173,176.98,utilities,simulated_bank_transactions_uk
2023-09-08,Card Payment Disney+ 143910,30.81,subscriptions,simulated_bank_transactions_uk
2024-07-27,Visa Food Delivery Kfc Food Delivery 546750,131.53,dining,simulated_bank_transactions_uk
2024-03-10,UTILITY BILL E.ON 234425,99.25,utilities,simulated_bank_transactions_uk
2024-12-02,contactless sainsburys fruit 976896,26.19,groceries,simulated_bank_transactions_uk
2024-09-17,Utility/Bill/Vodafone,159.16,utilities,simulated_bank_transactions_uk
2024-12-19,DIRECT DEBIT SKY,122.08,utilities,simulated_bank_transactions_uk
2023-12-04,card pmt morrisons chicken 270808,170.95,groceries,simulated_bank_transactions_uk
2023-11-21,DIRECT DEBIT BILL PAYMENT BT 337741,204.35,utilities,simulated_bank_transactions_uk
2023-05-11,Bacs Card Payment Bp Train Ticket,57.4,transportation,simulated_bank_transactions_uk
2023-04-20,food delivery uber eats food delivery 834890,14.3,dining,simulated_bank_transactions_uk
2024-11-03,UTILITY BILL THAMES WATER,161.42,utilities,simulated_bank_transactions_uk
2023-07-16,DIRECT DEBIT SEVERN TRENT 774879,68.0,utilities,simulated_bank_transactions_uk
2024-08-30,pos-pos-waitrose-vegetables,113.26,groceries,simulated_bank_transactions_uk
2024-12-11,Pos/Tesco/Vegetables 587183,104.68,groceries,simulated_bank_transactions_uk
2023-06-25,visa contactless lidl vegetables 303013,175.8,groceries,simulated_bank_transactions_uk
2024-05-22,Transport Shell Uber Ride,48.38,transportation,simulated_bank_transactions_uk
2024-06-04,Direct-Debit-Bill-Payment-Sky 658415,193.28,utilities,simulated_bank_transactions_uk
2024-01-05,CARD PMT TESCO CEREAL 262733,162.62,groceries,simulated_bank_transactions_uk
2024-01-02,Bill Pmt Octopus Energy 518792,239.34,utilities,simulated_bank_transactions_uk
2024-05-09,Pos Tesco Cereal,101.01,groceries,simulated_bank_transactions_uk
2023-09-28,bill pmt sky 375533,157.89,utilities,simulated_bank_transactions_uk
2024-03-13,CARD*PMT*APPLE.COM/BILL,5.39,subscriptions,simulated_bank_transactions_uk
2023-01-09,BILL PAYMENT BRITISH GAS 365897,36.47,utilities,simulated_bank_transactions_uk
2023-05-19,Bill*Payment*Vodafone 754613,230.34,utilities,simulated_bank_transactions_uk
2024-11-18,utility bill ee 441,127.08,utilities,simulated_bank_transactions_uk
2024-05-23,fuel bp bus pass,112.72,transportation,simulated_bank_transactions_uk
2024-07-29,direct-debit-fuel-esso-train-ticket 254685,110.35,transportation,simulated_bank_transactions_uk
2024-01-24,utility*bill*e.on 51396,178.51,utilities,simulated_bank_transactions_uk
2023-01-23,card payment morrisons bread 374466,32.24,groceries,simulated_bank_transactions_uk
2023-06-10,Rent Payment Rent,687.75,housing,simulated_bank_transactions_uk
2023-12-29,MORTGAGE PMT MORTGAGE,1905.23,housing,simulated_bank_transactions_uk
2024-03-20,food delivery deliveroo cafe 491897,11.75,dining,simulated_bank_transactions_uk
2024-10-09,Card Payment Morrisons,32.56,groceries,simulated_bank_transactions_uk
2024-07-31,Card Payment Kfc Cafe,9.82,dining,simulated_bank_transactions_uk
2023-04-17,card pmt waitrose eggs,75.31,groceries,simulated_bank_transactions_uk
2024-12-03,Sto-Card-Payment-Pret-Food-Delivery 857278,36.2,dining,simulated_bank_transactions_uk
2024-01-16,bill pmt o2 623711,76.14,utilities,simulated_bank_transactions_uk
2024-12-10,So Card Payment Tesco Rice 607900,151.16,groceries,simulated_bank_transactions_uk
2024-10-11,Subscription Disney+,14.11,subscriptions,simulated_bank_transactions_uk
2023-06-08,food delivery pret food delivery 260464,151.9,dining,simulated_bank_transactions_uk
2024-12-03,Transport Tfl Car Maintenance 748130,51.33,transportation,simulated_bank_transactions_uk
2024-05-26,bacs letting agent rent 669908,790.75,housing,simulated_bank_transactions_uk
2023-09-26,Sto Restaurant Pret Food Delivery 624011,93.34,dining,simulated_bank_transactions_uk
2023-12-29,MASTERCARD UTILITY BILL VODAFONE 529049,167.06,utilities,simulated_bank_transactions_uk
2024-06-03,CARD PAYMENT NANDO'S FOOD DELIVERY,135.62,dining,simulated_bank_transactions_uk
2023-07-17,MASTERCARD MORTGAGE PAYMENT LETTING AGENT,1345.37,housing,simulated_bank_transactions_uk
2023-10-22,Card Pmt Just Eat Cafe 573102,114.99,dining,simulated_bank_transactions_uk
2023-04-20,bacs food delivery uber eats fast food,73.11,dining,simulated_bank_transactions_uk
2024-11-30,FUEL BP TRAIN TICKET 422225,119.3,transportation,simulated_bank_transactions_uk
2024-09-06,Direct*Debit*Scottishpower 103299,62.93,utilities,simulated_bank_transactions_uk
2023-05-13,Card*Payment*Nhs*Gift 271939,216.04,other,simulated_bank_transactions_uk
2023-10-05,fuel trainline uber ride 553339,65.71,transportation,simulated_bank_transactions_uk
2023-10-12,restaurant/just/eat/food/delivery 626517,156.67,dining,simulated_bank_transactions_uk
2024-01-11,Food/Delivery/Nando's/Cafe 509415,57.14,dining,simulated_bank_transactions_uk
2023-08-25,Pos Iceland Eggs,112.72,groceries,simulated_bank_transactions_uk
2023-12-25,Card Payment Tfl Uber Ride 870521,135.15,transportation,simulated_bank_transactions_uk
2023-05-15,CONTACTLESS WAITROSE EGGS,142.93,groceries,simulated_bank_transactions_uk
2024-05-03,fuel national rail car maintenance 938947,24.35,transportation,simulated_bank_transactions_uk
2023-12-13,Card Pmt Spotify,31.85,subscriptions,simulated_bank_transactions_uk
2024-06-22,Contactless Food Delivery Uber Eats Fast Food,127.94,dining,simulated_bank_transactions_uk
2024-03-06,FPS POS PURCHASE HMRC MISC EXPENSE,112.26,other,simulated_bank_transactions_uk
2024-10-01,fuel esso bus pass 186624,27.19,transportation,simulated_bank_transactions_uk
2023-08-23,Card Payment Lidl Chicken 779130,47.32,groceries,simulated_bank_transactions_uk
2023-05-17,subscription google *services 490497,11.93,subscriptions,simulated_bank_transactions_uk
2024-08-15,Direct Debit Food Delivery Just Eat Fast Food,99.23,dining,simulated_bank_transactions_uk
2023-01-13,FPS CONTACTLESS TESCO VEGETABLES,28.34,groceries,simulated_bank_transactions_uk
2023-06-19,CARD PAYMENT ICELAND MILK 206686,100.49,groceries,simulated_bank_transactions_uk
2024-10-03,contactless iceland rice,179.34,groceries,simulated_bank_transactions_uk
2024-08-05,CARD BILL PAYMENT SCOTTISHPOWER 628811,115.56,utilities,simulated_bank_transactions_uk
2023-12-18,RESTAURANT-UBER-EATS-CAFE,155.54,dining,simulated_bank_transactions_uk
2024-01-01,pos tesco cereal 88632,18.32,groceries,simulated_bank_transactions_uk
2023-12-31,Fuel*Esso*Uber*Ride,135.8,transportation,simulated_bank_transactions_uk
2024-04-09,Contactless Morrisons Rice 534064,17.77,groceries,simulated_bank_transactions_uk
2024-09-29,so/card/pmt/iceland/vegetables 450703,15.09,groceries,simulated_bank_transactions_uk
2023-08-22,pos sainsburys rice 872663,96.08,groceries,simulated_bank_transactions_uk
2023-07-17,Contactless-Lidl-Eggs 736641,124.4,groceries,simulated_bank_transactions_uk
